"JUD" "DEN_JUD" "DEN_CIRC" "NrAlegatoriListe" "NrAlegatoriListePermanent" "NrAlegatoriListeSuplimentare" "NrAlegatoriUrnaSpeciala" "NrAlegatoriPrezentatiLaUrne" "NrAlegatoriPrezentiLaUrneListaPermanenta" "NrAlegatoriPrezentiLaUrneListaSuplimentara" "NrAlegatoriPrezentiLaUrneListaSpeciala" "NrBuletineVotPrimite" "NrBuletineVotAnulate" "TotalVoturiValabilExprimateLaNivelSectie" "NrVoturiNule" "NrVoturiAlbe" "UNIUNEA SOCIAL LIBERALÃ" "UNIUNEA DEMOCRATÃ MAGHIARÃ DIN ROMÂNIA" "ALIANÞA ROMÂNIA DREAPTÃ" "PARTIDUL ROMÂNIA MARE" "PARTIDUL POPORULUI - DAN DIACONESCU" "ERDÉLYI MAGYAR NÉPPÁRT - PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA" "PARTIDUL ECOLOGIST ROMÂN" "PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR" "PARTIDUL NAÞIONAL DEMOCRAT CREªTIN" "PARTIDUL POPULAR" "PARTIDUL POPULAR ªI AL PROTECÞIEI SOCIALE" "PARTIDUL ALIANÞA SOCIALISTÃ" "BOTOªANI_3_CONÞAC CONSTANTIN"
37 "TIMIª" "ORAª JIMBOLIA" 11074 10930 72 72 2558 2415 72 71 12200 9642 2474 68 16 1076 427 518 37 416 0 0 0 0 0 0 0 0
37 "TIMIª" "ORAª RECAª" 7411 7244 153 14 2276 2109 153 14 7900 5624 2196 55 25 1163 65 547 29 392 0 0 0 0 0 0 0 0
37 "TIMIª" "ORAª SÂNNICOLAU MARE" 11903 11790 59 54 4622 4511 59 52 13100 8478 4516 73 33 1587 131 2307 52 439 0 0 0 0 0 0 0 0
37 "TIMIª" "ORTIªOARA" 3558 3533 25 0 1144 1119 25 0 3900 2760 1120 16 4 609 9 252 24 226 0 0 0 0 0 0 0 0
37 "TIMIª" "OTELEC" 1469 1465 4 0 316 312 4 0 1600 1284 305 4 7 127 97 32 7 42 0 0 0 0 0 0 0 0
37 "TIMIª" "PARÞA" 1676 1673 3 0 555 552 3 0 1800 1245 538 14 3 364 7 68 12 87 0 0 0 0 0 0 0 0
37 "TIMIª" "PÃDURENI" 1459 1452 2 5 388 381 2 5 1600 1212 384 3 1 172 4 81 6 121 0 0 0 0 0 0 0 0
37 "TIMIª" "PECIU NOU" 4399 4374 14 11 993 968 14 11 4800 3807 958 20 15 441 7 287 27 196 0 0 0 0 0 0 0 0
37 "TIMIª" "PERIAM" 4069 3982 17 70 1772 1690 17 65 4420 2648 1725 34 13 1111 5 373 12 224 0 0 0 0 0 0 0 0
37 "TIMIª" "PESAC" 1809 1766 6 37 834 793 6 35 2001 1167 813 14 7 535 1 127 9 141 0 0 0 0 0 0 0 0
37 "TIMIª" "PIETROASA" 827 794 16 17 592 559 16 17 1000 408 566 17 9 448 2 59 7 50 0 0 0 0 0 0 0 0
37 "TIMIª" "PIªCHIA" 2550 2539 11 0 755 744 11 0 2800 2045 739 5 11 355 3 215 19 147 0 0 0 0 0 0 0 0
37 "TIMIª" "RACOVIÞA" 2531 2434 26 71 1042 945 26 71 2900 1858 1019 16 7 708 15 88 23 185 0 0 0 0 0 0 0 0
37 "TIMIª" "REMETEA MARE" 1975 1948 18 9 659 632 18 9 2105 1446 644 9 6 406 5 109 9 115 0 0 0 0 0 0 0 0
37 "TIMIª" "SACOªU TURCESC" 2566 2537 29 0 777 748 29 0 3000 2223 748 19 10 472 43 62 21 150 0 0 0 0 0 0 0 0
37 "TIMIª" "SARAVALE" 2113 2040 12 61 890 825 12 53 2300 1410 849 26 15 530 0 153 13 153 0 0 0 0 0 0 0 0
37 "TIMIª" "SATCHINEZ" 3985 3978 7 0 1084 1077 7 0 4400 3316 1058 16 10 442 7 188 22 399 0 0 0 0 0 0 0 0
37 "TIMIª" "SÃCÃLAZ" 6412 6399 13 0 1152 1139 13 0 7100 5948 1132 15 5 653 21 166 29 263 0 0 0 0 0 0 0 0
37 "TIMIª" "SÂNANDREI" 5404 5370 32 2 1460 1426 32 2 5901 4441 1440 13 7 826 28 244 18 324 0 0 0 0 0 0 0 0
37 "TIMIª" "SÂNMIHAIU ROMÂN" 5140 5107 33 0 1161 1128 33 0 5500 4339 1120 30 11 603 20 248 39 210 0 0 0 0 0 0 0 0
37 "TIMIª" "SÂNPETRU MARE" 2697 2692 5 0 830 825 5 0 3000 2170 803 18 9 435 2 223 16 127 0 0 0 0 0 0 0 0
37 "TIMIª" "SECAª" 380 371 9 0 100 91 9 0 400 300 99 1 0 46 2 37 0 14 0 0 0 0 0 0 0 0
37 "TIMIª" "ªAG" 2618 2611 6 1 733 726 6 1 2796 2063 716 13 4 377 22 172 13 132 0 0 0 0 0 0 0 0
37 "TIMIª" "ªANDRA" 2460 2450 8 2 764 754 8 2 2706 1942 757 4 3 371 8 185 16 177 0 0 0 0 0 0 0 0
37 "TIMIª" "ªTIUCA" 1511 1496 15 0 582 567 15 0 1804 1222 572 3 7 410 6 77 8 71 0 0 0 0 0 0 0 0
37 "TIMIª" "TEREMIA MARE" 3757 3723 25 9 1020 986 25 9 4103 3083 998 10 12 444 26 217 78 233 0 0 0 0 0 0 0 0
37 "TIMIª" "TOMEªTI" 1878 1866 11 1 866 854 11 1 2200 1334 835 19 12 496 10 196 26 107 0 0 0 0 0 0 0 0
37 "TIMIª" "TOMNATIC" 2934 2927 1 6 962 955 1 6 3202 2240 938 11 13 643 12 148 9 126 0 0 0 0 0 0 0 0
37 "TIMIª" "TOPOLOVÃÞU MARE" 2192 2168 20 4 605 581 20 4 2602 1997 591 11 3 241 6 127 17 200 0 0 0 0 0 0 0 0
37 "TIMIª" "TORMAC" 2253 2236 12 5 526 509 12 5 2503 1977 515 7 4 208 172 36 11 88 0 0 0 0 0 0 0 0
37 "TIMIª" "TRAIAN VUIA" 1746 1687 24 35 733 674 24 35 2000 1267 716 6 11 475 11 85 16 129 0 0 0 0 0 0 0 0
37 "TIMIª" "UIVAR" 2387 2382 5 0 658 653 5 0 2600 1942 647 6 5 396 58 80 10 103 0 0 0 0 0 0 0 0
37 "TIMIª" "VARIAª" 5031 5003 20 8 1831 1803 20 8 5600 3769 1790 28 13 1180 59 277 23 251 0 0 0 0 0 0 0 0
37 "TIMIª" "VÃLCANI" 1172 1143 1 28 562 533 1 28 1294 732 554 7 1 375 2 75 4 98 0 0 0 0 0 0 0 0
37 "TIMIª" "VICTOR VLAD DELAMARINA" 2315 2280 21 14 806 771 21 14 2499 1693 772 18 16 498 7 90 15 162 0 0 0 0 0 0 0 0
37 "TIMIª" "VOITEG" 1965 1956 9 0 662 653 9 0 2100 1438 654 6 2 358 4 151 16 125 0 0 0 0 0 0 0 0
38 "TULCEA" "BAIA" 3802 3712 31 59 2022 1932 31 59 4166 2144 1963 36 23 1580 9 136 0 238 0 0 0 0 0 0 0 0
38 "TULCEA" "BEIDAUD" 1308 1301 7 0 606 599 7 0 1436 830 588 10 8 456 1 44 0 87 0 0 0 0 0 0 0 0
38 "TULCEA" "BEªTEPE" 1561 1515 7 39 649 611 7 31 1713 1064 620 16 13 402 2 42 17 157 0 0 0 0 0 0 0 0
38 "TULCEA" "C.A. ROSETTI" 761 749 12 0 245 233 12 0 819 574 228 8 9 106 4 38 14 66 0 0 0 0 0 0 0 0
38 "TULCEA" "CARCALIU" 2752 2727 3 22 851 837 3 11 3032 2181 796 19 36 612 12 112 0 60 0 0 0 0 0 0 0 0
38 "TULCEA" "CASIMCEA" 2310 2286 23 1 888 864 23 1 2518 1630 844 25 19 630 2 51 0 161 0 0 0 0 0 0 0 0
38 "TULCEA" "CEAMURLIA DE JOS" 2069 2018 5 46 676 630 5 41 2276 1600 648 11 17 345 2 69 0 232 0 0 0 0 0 0 0 0
38 "TULCEA" "CEATALCHIOI" 585 571 14 0 217 203 14 0 630 413 208 3 6 110 3 39 12 44 0 0 0 0 0 0 0 0
38 "TULCEA" "CERNA" 3312 3295 17 0 1234 1217 17 0 3635 2401 1193 22 19 792 8 203 0 190 0 0 0 0 0 0 0 0
38 "TULCEA" "CHILIA VECHE" 1838 1837 0 1 604 603 0 1 2030 1426 578 15 11 309 3 35 13 218 0 0 0 0 0 0 0 0
38 "TULCEA" "CIUCUROVA" 1738 1729 9 0 547 538 9 0 1906 1359 511 19 17 275 5 46 0 185 0 0 0 0 0 0 0 0
38 "TULCEA" "CRIªAN" 1073 1050 7 16 559 536 7 16 1159 600 521 24 14 305 0 81 14 121 0 0 0 0 0 0 0 0
38 "TULCEA" "DÃENI" 1791 1786 5 0 533 528 5 0 1972 1439 513 7 13 300 0 94 0 119 0 0 0 0 0 0 0 0
38 "TULCEA" "DOROBANÞU" 1258 1244 14 0 397 383 14 0 1374 977 370 15 12 238 4 63 0 65 0 0 0 0 0 0 0 0
38 "TULCEA" "FRECÃÞEI" 3106 3103 1 2 1066 1063 1 2 3420 2354 1001 37 28 628 1 130 0 242 0 0 0 0 0 0 0 0
38 "TULCEA" "GRECI" 4448 4432 3 13 1369 1353 3 13 4905 3536 1320 24 25 868 1 161 0 290 0 0 0 0 0 0 0 0
38 "TULCEA" "GRINDU" 1193 1143 2 48 571 525 2 44 1314 743 548 17 6 203 2 290 0 53 0 0 0 0 0 0 0 0
38 "TULCEA" "HAMCEARCA" 1140 1097 13 30 618 575 13 30 1246 629 576 24 17 272 3 218 0 83 0 0 0 0 0 0 0 0
38 "TULCEA" "HORIA" 1258 1236 10 12 630 608 10 12 1376 746 613 10 7 452 8 83 0 70 0 0 0 0 0 0 0 0
38 "TULCEA" "I.C.BRÃTIANU" 971 953 2 16 483 465 2 16 1068 585 465 8 10 286 2 40 0 137 0 0 0 0 0 0 0 0
38 "TULCEA" "IZVOARELE" 1860 1852 7 1 612 604 7 1 2040 1428 571 16 25 342 0 100 0 129 0 0 0 0 0 0 0 0
38 "TULCEA" "JIJILA" 4664 4660 4 0 1532 1528 4 0 5144 3612 1462 39 31 870 6 241 0 345 0 0 0 0 0 0 0 0
38 "TULCEA" "JURILOVCA" 3985 3956 28 1 1648 1619 28 1 4365 2717 1576 43 29 1096 4 148 22 306 0 0 0 0 0 0 0 0
38 "TULCEA" "LUNCAVIÞA" 3630 3618 8 4 1082 1070 8 4 4005 2923 1013 29 40 548 1 127 0 337 0 0 0 0 0 0 0 0
38 "TULCEA" "MAHMUDIA" 2379 2361 1 17 1043 1025 1 17 2611 1568 1019 15 9 683 3 111 16 206 0 0 0 0 0 0 0 0
38 "TULCEA" "MALIUC" 849 840 4 5 362 353 4 5 930 568 347 6 9 211 0 76 16 44 0 0 0 0 0 0 0 0
38 "TULCEA" "MIHAI BRAVU" 2092 2080 12 0 781 769 12 0 2298 1517 750 21 10 546 5 69 0 130 0 0 0 0 0 0 0 0
38 "TULCEA" "MIHAIL KOGÃLNICEANU" 2713 2667 14 32 853 809 14 30 2973 2120 821 12 20 538 3 68 0 212 0 0 0 0 0 0 0 0
38 "TULCEA" "MUNICIPIUL TULCEA" 77278 76911 306 61 29140 28775 306 59 85025 55885 28107 836 197 16428 90 5117 786 5686 0 0 0 0 0 0 0 0
38 "TULCEA" "MURIGHIOL" 2895 2874 16 5 1176 1155 16 5 3177 2001 1120 20 36 575 4 243 13 285 0 0 0 0 0 0 0 0
38 "TULCEA" "NALBANT" 2096 2082 14 0 642 628 14 0 2295 1653 605 24 13 292 4 170 0 139 0 0 0 0 0 0 0 0
38 "TULCEA" "NICULIÞEL" 3962 3939 21 2 1454 1431 21 2 4359 2905 1390 32 32 690 9 222 0 469 0 0 0 0 0 0 0 0
38 "TULCEA" "NUFÃRU" 2123 2056 12 55 931 875 12 44 2306 1375 891 14 26 620 2 84 8 177 0 0 0 0 0 0 0 0
38 "TULCEA" "ORAª BABADAG" 8157 8112 40 5 2822 2777 40 5 8975 6153 2707 74 41 1699 12 458 0 538 0 0 0 0 0 0 0 0
38 "TULCEA" "ORAª ISACCEA" 4375 4314 28 33 1751 1694 28 29 4783 3032 1648 50 53 977 6 272 0 393 0 0 0 0 0 0 0 0
38 "TULCEA" "ORAª MÃCIN" 9607 9551 49 7 3379 3323 49 7 10530 7151 3255 65 59 1742 10 715 0 788 0 0 0 0 0 0 0 0
38 "TULCEA" "ORAª SULINA" 3781 3706 31 44 1547 1472 31 44 4121 2574 1492 41 14 847 5 203 44 393 0 0 0 0 0 0 0 0
38 "TULCEA" "OSTROV" 1676 1673 3 0 626 623 3 0 1845 1219 590 36 0 276 0 218 0 96 0 0 0 0 0 0 0 0
38 "TULCEA" "PARDINA" 461 457 0 4 156 152 0 4 504 348 150 1 5 108 0 23 4 15 0 0 0 0 0 0 0 0
38 "TULCEA" "PECENEAGA" 1503 1467 3 33 742 714 3 25 1658 916 712 15 15 565 2 67 0 78 0 0 0 0 0 0 0 0
38 "TULCEA" "SARICHIOI" 5920 5903 13 4 2041 2024 13 4 6519 4478 1888 75 78 1266 16 192 32 382 0 0 0 0 0 0 0 0
38 "TULCEA" "SFÂNTU GHEORGHE" 749 744 1 4 244 239 1 4 823 579 230 11 3 151 1 35 4 39 0 0 0 0 0 0 0 0
38 "TULCEA" "SLAVA CERCHEZÃ" 2109 2107 2 0 565 563 2 0 2326 1761 531 11 23 387 14 37 0 93 0 0 0 0 0 0 0 0
38 "TULCEA" "SMÂRDAN" 952 952 0 0 390 390 0 0 1049 659 373 12 5 264 0 64 0 45 0 0 0 0 0 0 0 0
38 "TULCEA" "SOMOVA" 3839 3828 11 0 1159 1148 11 0 4228 3069 1113 31 15 688 5 161 0 259 0 0 0 0 0 0 0 0
38 "TULCEA" "STEJARU" 1330 1315 15 0 400 385 15 0 1453 1053 388 9 3 201 2 99 0 86 0 0 0 0 0 0 0 0
38 "TULCEA" "TOPOLOG" 3660 3606 52 2 1534 1480 52 2 3983 2449 1466 43 25 971 5 130 0 360 0 0 0 0 0 0 0 0
38 "TULCEA" "TURCOAIA" 2862 2859 1 2 1289 1286 1 2 3157 1868 1236 25 28 763 3 104 0 366 0 0 0 0 0 0 0 0
38 "TULCEA" "VALEA NUCARILOR" 3055 2976 17 62 1199 1125 17 57 3354 2155 1113 44 42 777 6 92 20 218 0 0 0 0 0 0 0 0
38 "TULCEA" "VALEA TEILOR" 1181 1181 0 0 471 471 0 0 1313 842 420 25 26 282 1 75 0 62 0 0 0 0 0 0 0 0
38 "TULCEA" "VÃCÃRENI" 1838 1825 3 10 696 687 3 6 2029 1333 657 23 16 406 3 84 0 164 0 0 0 0 0 0 0 0
39 "VASLUI" "ALBEªTI" 2540 2514 26 0 866 840 26 0 2700 1834 825 19 22 460 4 221 0 122 0 0 0 0 18 0 0 0
39 "VASLUI" "ALEXANDRU VLAHUÞÃ" 1726 1641 34 51 770 685 34 51 1900 1130 738 17 15 553 13 44 0 119 0 0 0 0 9 0 0 0
39 "VASLUI" "ARSURA" 1455 1413 38 4 564 522 38 4 1600 1036 549 6 9 287 4 170 0 74 0 0 0 0 14 0 0 0
39 "VASLUI" "BANCA" 4456 4366 87 3 1982 1892 87 3 4900 2918 1895 40 47 742 4 960 0 167 0 0 0 0 22 0 0 0
39 "VASLUI" "BÃCANI" 2193 2145 46 2 1080 1032 46 2 2500 1420 1031 32 17 710 11 85 0 202 0 0 0 0 23 0 0 0
39 "VASLUI" "BÃCEªTI" 2909 2872 35 2 1165 1128 35 2 3200 2035 1080 47 38 738 6 64 0 227 0 0 0 0 45 0 0 0
39 "VASLUI" "BÃLTENI" 1210 1188 16 6 544 522 16 6 1400 856 518 6 20 430 4 33 0 43 0 0 0 0 8 0 0 0
39 "VASLUI" "BEREZENI" 4176 4116 60 0 2090 2030 60 0 4600 2510 1972 52 66 1512 14 232 0 199 0 0 0 0 15 0 0 0
39 "VASLUI" "BLÃGEªTI" 1289 1273 14 2 530 514 14 2 1400 870 506 20 4 394 4 53 0 41 0 0 0 0 14 0 0 0
39 "VASLUI" "BOGDANA" 1273 1252 21 0 540 519 21 0 1600 1060 511 16 13 332 7 53 0 109 0 0 0 0 10 0 0 0
39 "VASLUI" "BOGDÃNEªTI" 2453 2413 40 0 987 947 40 0 2700 1715 931 24 29 525 5 203 0 179 0 0 0 0 19 0 0 0
39 "VASLUI" "BOGDÃNIÞA" 1192 1180 11 1 510 498 11 1 1310 800 480 19 11 251 1 148 0 74 0 0 0 0 6 0 0 0
39 "VASLUI" "BOÞEªTI" 1702 1676 26 0 918 892 26 0 1800 882 860 34 24 460 0 315 0 72 0 0 0 0 13 0 0 0
39 "VASLUI" "BUNEªTI-AVEREªTI" 2214 2177 37 0 885 848 37 0 2500 1615 848 22 15 553 12 125 0 147 0 0 0 0 11 0 0 0
39 "VASLUI" "CIOCANI" 1218 1215 3 0 521 518 3 0 1300 779 491 14 16 245 3 31 0 205 0 0 0 0 7 0 0 0
39 "VASLUI" "CODÃEªTI" 3564 3536 28 0 1051 1023 28 0 3900 2848 989 35 27 657 12 91 0 193 0 0 0 0 36 0 0 0
39 "VASLUI" "COROIEªTI" 1640 1620 20 0 1186 1166 20 0 1800 614 1149 36 1 1051 6 19 0 61 0 0 0 0 12 0 0 0
39 "VASLUI" "COSTEªTI" 2348 2321 27 0 935 908 27 0 2700 1765 863 38 34 483 5 163 0 187 0 0 0 0 25 0 0 0
39 "VASLUI" "COZMEªTI" 1834 1817 17 0 556 539 17 0 2000 1444 506 28 22 355 2 28 0 106 0 0 0 0 15 0 0 0
39 "VASLUI" "CREÞEªTI" 1527 1420 17 90 743 655 17 71 1590 848 710 17 15 412 1 204 0 76 0 0 0 0 17 0 0 0
39 "VASLUI" "DÃNEªTI" 1717 1698 19 0 454 435 19 0 1800 1346 420 12 22 286 3 48 0 74 0 0 0 0 9 0 0 0
39 "VASLUI" "DELENI" 1948 1941 7 0 754 747 7 0 2100 1346 715 29 10 507 6 75 0 114 0 0 0 0 13 0 0 0
39 "VASLUI" "DELEªTI" 1601 1574 27 0 761 734 27 0 2100 1339 692 25 44 327 5 175 0 165 0 0 0 0 20 0 0 0
39 "VASLUI" "DIMITRIE CANTEMIR" 2080 2059 21 0 872 851 21 0 2300 1428 813 30 29 499 2 227 0 77 0 0 0 0 8 0 0 0
39 "VASLUI" "DODEªTI" 1383 1362 10 11 569 548 10 11 1410 841 534 26 9 327 0 137 0 64 0 0 0 0 6 0 0 0
39 "VASLUI" "DRAGOMIREªTI" 3563 3523 40 0 1453 1413 40 0 3900 2447 1345 48 60 863 18 63 0 368 0 0 0 0 33 0 0 0
39 "VASLUI" "DRÎNCENI" 3788 3761 27 0 1710 1683 27 0 4100 2390 1620 72 18 694 10 696 0 195 0 0 0 0 25 0 0 0
39 "VASLUI" "DUDA EPURENI" 3780 3756 24 0 1339 1315 24 0 4100 2761 1263 57 19 734 8 326 0 175 0 0 0 0 20 0 0 0
39 "VASLUI" "DUMEªTI" 2840 2799 40 1 1200 1159 40 1 3000 1800 1119 34 47 904 8 66 0 127 0 0 0 0 14 0 0 0
39 "VASLUI" "EPURENI" 2506 2481 25 0 803 778 25 0 2700 1897 765 20 18 449 8 177 0 124 0 0 0 0 7 0 0 0
39 "VASLUI" "FÃLCIU" 4677 4624 52 1 1755 1702 52 1 5102 3347 1655 52 48 1131 5 245 0 246 0 0 0 0 28 0 0 0
39 "VASLUI" "FEREªTI" 1627 1606 3 18 561 540 3 18 1700 1139 520 26 15 348 6 30 0 127 0 0 0 0 9 0 0 0
39 "VASLUI" "FRUNTIªENI" 1420 1412 8 0 588 580 8 0 1500 912 550 11 27 377 2 49 0 115 0 0 0 0 7 0 0 0
39 "VASLUI" "GÃGEªTI" 1614 1603 8 3 768 757 8 3 1800 1032 723 29 16 378 4 214 0 115 0 0 0 0 12 0 0 0
39 "VASLUI" "GHERGHEªTI" 2118 2085 33 0 786 753 33 0 2400 1614 741 21 24 304 9 306 0 116 0 0 0 0 6 0 0 0
39 "VASLUI" "GÎRCENI" 1878 1741 60 77 1061 939 48 74 2000 939 1019 20 22 757 10 160 0 81 0 0 0 0 11 0 0 0
39 "VASLUI" "GRIVIÞA" 2825 2808 17 0 1056 1039 17 0 3000 1944 1003 34 19 520 15 318 0 135 0 0 0 0 15 0 0 0
39 "VASLUI" "HOCENI" 2310 2208 37 65 1288 1189 37 62 2410 1122 1239 29 20 1025 5 84 0 117 0 0 0 0 8 0 0 0
39 "VASLUI" "IANA" 3002 2970 32 0 1272 1240 32 0 3300 2028 1208 22 42 858 10 88 0 227 0 0 0 0 25 0 0 0
39 "VASLUI" "IBÃNEªTI" 1151 1139 12 0 494 482 12 0 1300 806 474 10 10 400 3 12 0 52 0 0 0 0 7 0 0 0
39 "VASLUI" "IVÃNEªTI" 3652 3592 60 0 1204 1144 60 0 4000 2795 1119 39 46 711 11 105 0 261 0 0 0 0 31 0 0 0
39 "VASLUI" "IVEªTI" 2194 2191 3 0 709 706 3 0 2300 1591 663 25 21 480 5 49 0 116 0 0 0 0 13 0 0 0
39 "VASLUI" "LAZA" 2619 2600 19 0 923 904 19 0 2700 1777 875 21 27 673 0 79 0 112 0 0 0 0 11 0 0 0
39 "VASLUI" "LIPOVÃÞ" 3216 3187 27 2 1431 1402 27 2 3500 2069 1331 47 53 1021 7 81 0 204 0 0 0 0 18 0 0 0
39 "VASLUI" "LUNCA BANULUI" 3058 3023 35 0 1229 1194 35 0 3401 2172 1161 40 28 563 9 370 0 203 0 0 0 0 16 0 0 0
39 "VASLUI" "MÃLUªTENI" 2039 1993 43 3 865 819 43 3 2300 1433 822 22 21 454 4 297 0 62 0 0 0 0 5 0 0 0
39 "VASLUI" "MICLEªTI" 2283 2234 35 14 1011 962 35 14 2500 1489 957 27 27 591 5 137 0 202 0 0 0 0 22 0 0 0
39 "VASLUI" "MUNICIPIUL BARLAD" 62288 61890 355 43 22105 21708 355 42 68100 45996 21270 651 183 14567 209 2273 0 3853 0 0 0 0 368 0 0 0
39 "VASLUI" "MUNICIPIUL HUªI" 25810 25594 212 4 9888 9672 212 4 28000 18112 9593 214 81 6403 34 2516 0 577 0 0 0 0 63 0 0 0
39 "VASLUI" "MUNICIPIUL VASLUI" 65276 64808 457 11 21723 21255 457 11 71200 49489 20873 659 178 14043 195 3757 0 2420 0 0 0 0 458 0 0 0
39 "VASLUI" "MUNTENII DE JOS" 3417 3403 14 0 1164 1150 14 0 3700 2536 1113 32 19 673 3 264 0 153 0 0 0 0 20 0 0 0
39 "VASLUI" "MUNTENII DE SUS" 3189 3179 10 0 949 939 10 0 3400 2451 868 39 42 460 4 291 0 99 0 0 0 0 14 0 0 0
39 "VASLUI" "OLTENEªTI" 2206 2164 42 0 914 872 42 0 2500 1586 852 33 29 495 4 219 0 123 0 0 0 0 11 0 0 0
39 "VASLUI" "ORAS NEGRESTI" 8050 7961 74 15 3306 3217 74 15 8500 5194 3164 88 54 2077 22 325 0 461 0 0 0 0 279 0 0 0
39 "VASLUI" "ORAª MURGENI" 5861 5729 115 17 2087 1955 115 17 6200 4113 1950 67 70 1068 10 572 0 266 0 0 0 0 34 0 0 0
39 "VASLUI" "OªEªTI" 2348 2324 24 0 782 758 24 0 2500 1718 715 29 38 436 6 49 0 203 0 0 0 0 21 0 0 0
39 "VASLUI" "PÃDURENI" 3335 3286 49 0 1355 1306 49 0 3600 2245 1279 34 42 838 4 220 0 190 0 0 0 0 27 0 0 0
39 "VASLUI" "PERIENI" 2759 2748 11 0 1204 1193 11 0 2900 1696 1139 44 21 727 0 319 0 85 0 0 0 0 8 0 0 0
39 "VASLUI" "POCHIDIA" 1364 1299 16 49 864 799 16 49 1500 636 823 41 0 676 3 41 0 98 0 0 0 0 5 0 0 0
39 "VASLUI" "POGANA" 2435 2410 24 1 945 920 24 1 2600 1655 897 31 17 611 21 37 0 209 0 0 0 0 19 0 0 0
39 "VASLUI" "POGONEªTI" 1426 1405 2 19 665 644 2 19 1500 835 625 20 20 401 1 72 0 144 0 0 0 0 7 0 0 0
39 "VASLUI" "POIENEªTI" 1859 1834 25 0 520 495 25 0 2100 1580 488 19 13 258 6 111 0 103 0 0 0 0 10 0 0 0
39 "VASLUI" "PUIEªTI" 3716 3628 88 0 1630 1542 88 0 4400 2770 1519 53 58 1053 34 122 0 283 0 0 0 0 27 0 0 0
39 "VASLUI" "PUNGEªTI" 2559 2515 44 0 1188 1144 44 0 2900 1712 1136 29 23 793 11 167 0 151 0 0 0 0 14 0 0 0
39 "VASLUI" "PUªCAªI" 2756 2696 22 38 1111 1053 22 36 3000 1889 1030 38 43 652 17 163 0 175 0 0 0 0 23 0 0 0
39 "VASLUI" "RAFAILA" 1433 1425 8 0 587 579 8 0 1500 914 554 14 18 421 0 12 0 114 0 0 0 0 7 0 0 0
39 "VASLUI" "REBRICEA" 2762 2724 38 0 1081 1043 38 0 3089 2008 1015 34 32 733 8 61 0 183 0 0 0 0 30 0 0 0
39 "VASLUI" "ROªIEªTI" 2810 2779 31 0 1338 1307 31 0 3102 1764 1271 35 32 705 7 444 0 104 0 0 0 0 11 0 0 0
39 "VASLUI" "SOLEªTI" 2987 2944 41 2 1160 1117 41 2 3300 2140 1077 40 43 627 6 114 0 315 0 0 0 0 15 0 0 0
39 "VASLUI" "STÃNILEªTI" 4526 4456 70 0 1871 1801 70 0 4900 3029 1775 52 44 829 6 632 0 285 0 0 0 0 23 0 0 0
39 "VASLUI" "ªTEFAN CEL MARE" 2720 2695 25 0 1823 1798 25 0 2900 1077 1666 93 64 1479 6 86 0 85 0 0 0 0 10 0 0 0
39 "VASLUI" "ªULETEA" 1926 1885 41 0 887 846 41 0 2009 1122 849 18 20 356 10 387 0 87 0 0 0 0 9 0 0 0
39 "VASLUI" "TANACU" 1723 1700 23 0 595 572 23 0 1800 1205 560 16 19 428 7 61 0 59 0 0 0 0 5 0 0 0
39 "VASLUI" "TÃCUTA" 2464 2433 28 3 1066 1035 28 3 2800 1734 1001 32 33 645 4 188 0 147 0 0 0 0 17 0 0 0
39 "VASLUI" "TÃTÃRÃNI" 1768 1747 18 3 688 667 18 3 1898 1210 650 18 20 307 2 276 0 57 0 0 0 0 8 0 0 0
39 "VASLUI" "TODIREªTI" 2585 2528 52 5 1138 1081 52 5 3002 1864 1088 27 23 847 9 90 0 107 0 0 0 0 35 0 0 0
39 "VASLUI" "TUTOVA" 3053 2983 63 7 1388 1318 63 7 3300 1912 1324 36 28 1033 8 136 0 132 0 0 0 0 15 0 0 0
39 "VASLUI" "VÃLENI" 3811 3800 11 0 963 952 11 0 4008 3045 898 39 26 521 2 127 0 218 0 0 0 0 30 0 0 0
39 "VASLUI" "VETRIªOAIA" 2697 2625 33 39 1218 1146 33 39 3000 1782 1161 29 28 877 5 127 0 129 0 0 0 0 23 0 0 0
39 "VASLUI" "VIIªOARA" 1461 1360 28 73 622 532 28 62 1600 978 591 20 11 412 7 72 0 89 0 0 0 0 11 0 0 0
39 "VASLUI" "VINDEREI" 3429 3397 32 0 1080 1048 32 0 3600 2520 1019 32 29 711 12 131 0 145 0 0 0 0 20 0 0 0
39 "VASLUI" "VOINEªTI" 2774 2708 66 0 1261 1195 66 0 3100 1839 1199 51 11 854 15 44 0 265 0 0 0 0 21 0 0 0
39 "VASLUI" "VULTUREªTI" 1766 1744 22 0 783 761 22 0 1900 1117 746 21 16 560 4 67 0 106 0 0 0 0 9 0 0 0
39 "VASLUI" "VUTCANI" 1715 1579 45 91 913 777 45 91 1800 887 876 20 17 705 0 72 0 93 0 0 0 0 6 0 0 0
39 "VASLUI" "ZÃPODENI" 3187 3049 39 99 1709 1571 39 99 3600 1886 1624 52 33 1253 6 94 0 243 0 0 0 0 28 0 0 0
39 "VASLUI" "ZORLENI" 7509 7465 36 8 3023 2979 36 8 7900 4877 2854 81 88 2104 12 224 0 461 0 0 0 0 53 0 0 0
